
Mark Apparatus Data
Order of edition citation: WH Treg NIV RP

Mk 1:1	χριστοῦ WH ] + υἱοῦ θεοῦ Treg NIV; υἱοῦ τοῦ θεοῦ RP
Mk 12:5	καὶ WH Treg NIV ] + πάλιν RP • οὓς μὲν δέροντες οὓς δὲ ἀποκτέννοντες WH Treg NIV ] τοὺς μὲν δέροντες τοὺς δὲ ἀποκτένοντες RP
Mk 12:6	ἕνα … ἀπέστειλεν WH Treg NIV ] οὖν ἕνα υἱὸν ἔχων ἀγαπητὸν αὐτοῦ, ἀπέστειλεν καὶ RP • ἔσχατον πρὸς αὐτοὺς WH Treg NIV ] πρὸς αὐτοὺς ἔσχατον RP
Mk 12:7	πρὸς ἑαυτοὺς εἶπαν WH Treg NIV ] εἶπον πρὸς ἑαυτοὺς RP
Mk 12:8	ἀπέκτειναν αὐτόν, καὶ ἐξέβαλον αὐτὸν WH Treg NIV ] αὐτὸν ἀπέκτειναν καὶ ἐξέβαλον RP
Mk 12:9	τί WH ] + οὖν Treg NIV RP
Mk 12:14	καὶ WH Treg NIV ] Οἱ δὲ RP • δοῦναι κῆνσον Καίσαρι WH Treg NIV ] κῆνσον Καίσαρι δοῦναι RP
Mk 12:17	ὁ δὲ WH Treg NIV ] Καὶ ἀποκριθεὶς ὁ RP • αὐτοῖς Treg NIV RP ] – WH • Τὰ Καίσαρος ἀπόδοτε WH Treg NIV ] Ἀπόδοτε τὰ Καίσαρος RP • ἐξεθαύμαζον WH NIV ] ἐθαύμαζον Treg; ἐθαύμασαν RP
Mk 12:18	ἐπηρώτων WH Treg NIV ] ἐπηρώτησαν RP
Mk 12:19	μὴ ἀφῇ τέκνον WH NIV ] τέκνα μὴ ἀφῇ Treg RP • γυναῖκα WH Treg NIV ] + αὐτοῦ RP
Mk 12:21	μὴ καταλιπὼν WH Treg NIV ] καὶ οὐδὲ αὐτὸς ἀφῆκεν RP
Mk 12:22	οἱ ἑπτὰ WH Treg NIV ] ἔλαβον αὐτὴν οἱ ἑπτά καὶ RP • ἔσχατον WH Treg NIV ] Ἐσχάτη RP • καὶ ἡ γυνὴ ἀπέθανεν WH Treg NIV ] ἀπέθανεν καὶ ἡ γυνή RP
Mk 12:23	ὅταν ἀναστῶσιν RP NA ] –WH Treg NIV
Mk 12:24	ἔφη αὐτοῖς ὁ Ἰησοῦς WH Treg NIV ] Καὶ ἀποκριθεὶς ὁ Ἰησοῦς εἶπεν αὐτοῖς RP
Mk 12:25	γαμίζονται WH Treg NIV ] γαμίσκονται RP • ἄγγελοι WH NIV ] + οἱ Treg RP
Mk 12:26	πῶς WH Treg NIV ] ὡς RP • ὁ θεὸς … καὶ ὁ NIV RP ] θεὸς … καὶ WH Treg
Mk 12:27	θεὸς WH Treg NA ] ὁ θεὸς NIV RP • ἀλλὰ WH Treg NIV ] + θεὸς RP • πολὺ WH NIV ] ὑμεῖς  οὖν πολὺ  Treg RP
Mk 12:28	ἰδὼν Treg NIV ] εἰδὼς WH RP • ἀπεκρίθη αὐτοῖς WH Treg NIV ] αὐτοῖς ἀπεκρίθη RP • ἐντολὴ πρώτη πάντων WH Treg NIV ] πρώτη πάντων ἐντολή RP
Mk 12:29	ἀπεκρίθη ὁ Ἰησοῦς WH NIV ] + αὐτῷ Treg; Ὁ δὲ Ἰησοῦς ἀπεκρίθη  αὐτῷ RP • ἐστίν WH Treg NIV ] πάντων τῶν ἐντολῶν RP
Mk 12:30	τῆς Treg NIV RP ] – WH • σου WH NIV] + αὕτη πρώτη ἐντολή Treg RP
Mk 12:31	δευτέρα WH NIV ] + ὁμοία Treg; Καὶ δευτέρα ὁμοία RP
Mk 12:32	καὶ Treg NIV RP ] – WH
Mk 12:33	τῆς Treg NIV RP ] – WH • συνέσεως WH NIV ] + καὶ ἐξ ὅλης τῆς ψυχῆς Treg RP • περισσότερόν WH Treg NIV ] πλεῖόν RP
Mk 12:34	αὐτὸν WH Treg RP NA ] – NIV
Mk 12:35	Δαυίδ ἐστιν WH Treg NIV ] ἐστιν Δαυίδ RP
Mk 12:36	αὐτὸς WH NIV ] + γὰρ Treg RP • τῷ πνεύματι τῷ WH Treg NIV ] πνεύματι RP • Εἶπεν WH NIV ] Λέγει Treg RP • κύριος WH Treg NIV ] ὁ κύριος RP • Κάθου WH NIV RP ] Κάθισον Treg • ὑποκάτω WH NIV ] ὑποπόδιον Treg RP
Mk 12:37	αὐτὸς WH Treg NIV ] + οὖν RP • αὐτοῦ ἐστιν υἱός WH Treg NIV ] υἱὸς αὐτοῦ ἐστιν RP
Mk 12:38	ἐν … αὐτοῦ ἔλεγεν WH Treg NIV ] ἔλεγεν αὐτοῖς ἐν … αὐτοῦ RP
Mk 12:41	καθίσας WH Treg NIV ] + ὁ Ἰησοῦς RP • κατέναντι WH NIV RP ] ἀπέναντι Treg
Mk 12:43	εἶπεν WH Treg NIV ] λέγει RP • ἔβαλεν WH Treg NIV ] βέβληκεν RP

Mk 13:2	Ἰησοῦς WH Treg NIV ] + ἀποκριθεὶς RP • ὧδε WH Treg NIV ] – RP • λίθον WH Treg NIV ] λίθῷ RP
Mk 13:3	ἐπηρώτα WH Treg NIV ] ἐπηρώτων RP
Mk 13:4	ταῦτα συντελεῖσθαι πάντα WH Treg NIV ] πάντα ταῦτα συντελεῖσθαι RP
Mk 13:5	ἤρξατο λέγειν αὐτοῖς WH Treg NIV ] ἀποκριθεὶς αὐτοῖς ἤρξατο λέγειν RP
Mk 13:6	πολλοὶ WH NIV ] + γὰρ Treg RP
Mk 13:7	ἀκούσητε WH NIV RP ] ἀκούετε Treg • δεῖ WH NIV ] + γὰρ Treg RP
Mk 13:8	⸀ἔσονται WH Treg NIV ] καὶ ἔσονται RP • ⸁ἔσονται WH NIV ] καὶ ἔσονται Treg RP • λιμοί WH Treg NIV ] + καὶ ταραχαί RP • ἀρχὴ WH Treg NIV ] ἀρχαὶ RP
Mk 13:9	παραδώσουσιν WH NIV ] + γὰρ Treg RP
Mk 13:10	πρῶτον δεῖ WH Treg NIV ] δεῖ πρῶτον RP
Mk 13:11	καὶ ὅταν WH Treg NIV ] Ὅταν δὲ RP • ἄγωσιν WH Treg NIV ] ἀγάγωσιν RP • λαλήσητε WH Treg NIV ] + μηδὲ μελετᾶτε RP
Mk 13:12	καὶ παραδώσει WH Treg NIV ] Παραδώσει δὲ RP
Mk 13:14	ἑστηκότα WH Treg NIV ] τὸ ῥηθὲν ὑπὸ Δανιὴλ τοῦ προφήτου ἑστὼς RP
Mk 13:15	ὁ WH NIV ] + δὲ Treg RP NA • καταβάτω WH NIV ] + εἰς τὴν οἰκίαν Treg RP • τι ἆραι WH Treg ] ἆραί τι NIV RP
Mk 13:16	ἀγρὸν WH Treg NIV ] + ὢν RP
Mk 13:18	γένηται WH Treg NIV ] + ἡ φυγὴ ὑμῶν RP
Mk 13:19	ἣν WH Treg NIV ] ἧς RP
Mk 13:20	ἐκολόβωσεν κύριος WH NIV ] κύριος ἐκολόβωσεν Treg RP
Mk 13:21	καὶ WH Treg NIV ] – RP • ⸀Ἴδε WH Treg NIV ] Ἰδού RP • χριστός WH NIV ] + ἢ Treg RP • ⸁Ἴδε WH Treg NIV ] Ἰδού RP
Mk 13:22	δυνατὸν WH NIV ] + καὶ Treg RP
Mk 13:23	προείρηκα WH Treg NIV ] ἰδού προείρηκα RP
Mk 13:25	ἔσονται ἐκ τοῦ οὐρανοῦ πίπτοντες WH Treg NIV ] τοῦ οὐρανοῦ ἔσονται ἐκπίπτοντες RP
Mk 13:27	ἀγγέλους WH Treg NIV ] + αὐτοῦ RP • ἐκλεκτοὺς Treg ] + αὐτοῦ WH NIV RP
Mk 13:28	ἤδη ὁ κλάδος αὐτῆς WH Treg NIV ] αὐτῆς ἤδη ὁ κλάδος RP
Mk 13:29	ἴδητε ταῦτα WH Treg NIV ] ταῦτα ἴδητε RP
Mk 13:30	ταῦτα πάντα WH Treg NIV ] πάντα ταῦτα RP
Mk 13:31	⸀παρελεύσονται WH Treg NIV ] παρελεύσεται RP • μὴ NIV RP ] – WH Treg • ⸁παρελεύσονται WH Treg NIV ] παρέλθωσιν RP
Mk 13:32	τῆς WH Treg NIV ] – RP • ἐν WH Treg NIV ] οἱ ἐν RP
Mk 13:33	ἀγρυπνεῖτε WH NIV ] + καὶ προσεύχεσθε Treg RP
Mk 13:34	ἑκάστῳ WH Treg NIV ] καὶ ἑκάστῳ RP
Mk 13:35	ἢ WH Treg NIV ] – RP • μεσονύκτιον WH Treg NIV ] μεσονυκτίου RP
Mk 13:37	ὃ WH Treg NIV ] Ἃ RP

Mk 14:2	γάρ WH Treg NIV ] δέ RP • ἔσται θόρυβος WH Treg NIV ] θόρυβος ἔσται RP
Mk 14:3	συντρίψασα WH NIV ] καὶ συντρίψασα Treg RP • τὴν WH Treg NIV ] τὸ RP • αὐτοῦ WH Treg NIV ] + κατὰ RP
Mk 14:4	ἑαυτούς WH NIV ] + καὶ λέγοντες Treg RP
Mk 14:5	τὸ μύρον WH Treg NIV ] – RP • δηναρίων τριακοσίων WH Treg NIV ] τριακοσίων δηναρίων RP
Mk 14:7	αὐτοῖς NIV Treg ] αὐτοῖς πάντοτε WH; αὐτοὺς RP
Mk 14:8	ἔσχεν WH NIV ] + αὕτη Treg RP • τὸ σῶμά μου WH Treg NIV ] μου τὸ σῶμα RP
Mk 14:9	δὲ WH Treg NIV ] – RP • ἐὰν WH NIV RP ] ἂν Treg • εὐαγγέλιον WH Treg NIV ] + τοῦτο RP
Mk 14:10	Καὶ WH Treg NIV ] + ὁ RP • Ἰσκαριὼθ ὁ WH NIV ] Ἰσκαριώτης ὁ Treg; ὁ Ἰσκαριώτης RP • παραδοῖ αὐτοῖς WH Treg NIV ] παραδῷ αὐτὸν RP
Mk 14:11	αὐτὸν εὐκαίρως παραδοῖ WH Treg NIV ] εὐκαίρως αὐτὸν παραδῷ RP
Mk 14:14	ἐὰν WH NIV RP ] ἂν Treg • μου WH Treg NIV ] – RP
Mk 14:15	καὶ WH Treg NIV ] – RP
Mk 14:16	μαθηταὶ WH NIV ] + αὐτοῦ Treg RP
Mk 14:18	ὁ Ἰησοῦς εἶπεν WH NIV ] εἶπεν ὁ Ἰησοῦς Treg RP
Mk 14:19	ἤρξαντο WH NIV ] οἱ δὲ ἤρξαντο Treg RP • ἐγώ WH Treg NIV ] + Καὶ ἄλλος Μήτι ἐγώ RP
Mk 14:20	δὲ WH Treg NIV ] + ἀποκριθεὶς RP • Εἷς WH NIV ] + ἐκ Treg RP • τὸ Treg NIV RP ] + ἓν WH
Mk 14:21	ὅτι WH Treg NIV ] – RP • καλὸν WH NIV ] + ἦν Treg RP
Mk 14:22	λαβὼν WH NA ] + ὁ Ἰησοῦς Treg NIV RP •  Λάβετε WH Treg NIV ] + φάγετε RP
Mk 14:23	λαβὼν WH Treg NIV ] + τὸ RP
Mk 14:24	τῆς WH NIV ] τὸ τῆς Treg; τὸ τῆς καινῆς RP • ἐκχυννόμενον ὑπὲρ πολλῶν WH Treg NIV ] περὶ πολλῶν ἐκχυνόμενον RP
Mk 14:27	σκανδαλισθήσεσθε WH Treg NIV ] + ἐν ἐμοὶ ἐν τῇ νυκτὶ ταύτῃ RP • τὰ πρόβατα διασκορπισθήσονται WH Treg NIV ] διασκορπισθήσεται τὰ πρόβατα RP
Mk 14:29	Εἰ καὶ WH Treg NIV ] Καὶ εἰ RP
Mk 14:30	ταύτῃ τῇ νυκτὶ WH Treg NIV ] ἐν τῇ νυκτὶ ταύτῃ RP • με ἀπαρνήσῃ WH Treg NIV ] ἀπαρνήσῃ με RP
Mk 14:31	ἐκπερισσῶς ἐλάλει WH Treg NIV ] ἐκπερισσοῦ ἔλεγεν μᾶλλον RP • δέῃ με WH Treg NIV ] με δέῃ RP • ἀπαρνήσομαι WH Treg NIV ] ἀπαρνήσωμαι RP
Mk 14:33	Ἰάκωβον καὶ Treg NIV RP ] τὸν Ἰάκωβον καὶ τὸν WH NA • αὐτοῦ WH Treg NIV ] ἑαυτοῦ RP
Mk 14:35	προελθὼν μικρὸν ἔπιπτεν WH NIV ] προσελθὼν μικρὸν ἔπεσεν Treg RP
Mk 14:36	τοῦτο ἀπ᾽ ἐμοῦ WH Treg NIV ] ἀπ᾽ ἐμοῦ τοῦτο RP
Mk 14:38	ἔλθητε WH NIV ] εἰσέλθητε Treg RP
Mk 14:40	πάλιν ἐλθὼν εὗρεν αὐτοὺς WH NIV ] ἐλθὼν εὗρεν αὐτοὺς Treg; ὑποστρέψας εὗρεν αὐτοὺς πάλιν RP • αὐτῶν οἱ ὀφθαλμοὶ WH NIV ] οἱ ὀφθαλμοὶ αὐτῶν Treg RP • καταβαρυνόμενοι WH Treg NIV ] βεβαρημένοι RP • ἀποκριθῶσιν αὐτῷ WH Treg NIV ] αὐτῷ ἀποκριθῶσιν RP
Mk 14:41	τὸ WH NIV ] – Treg RP
Mk 14:43	εὐθὺς WH Treg NIV ] εὐθέως RP • Ἰούδας NIV RP ] ὁ Ἰούδας WH; ὁ Ἰούδας ὁ Ἰσκαριώτης Treg • εἷς WH Treg NIV ] + ὢν RP • ὄχλος WH Treg NIV ] + πολὺς RP
Mk 14:44	ἀπάγετε WH Treg NIV ] ἀπαγάγετε RP
Mk 14:45	εὐθὺς WH Treg NIV ] εὐθέως RP • Ῥαββί WH Treg NIV ] αὐτῷ Ῥαββί ῥαββί RP
Mk 14:46	τὰς χεῖρας αὐτῷ WH Treg NIV ] ἐπ᾽ αὐτὸν τὰς χεῖρας αὐτῶν RP
Mk 14:47	τις WH NIV RP ] – Treg • ὠτάριον WH Treg NIV ] ὠτίον RP
Mk 14:50	ἔφυγον πάντες WH Treg NIV ] πάντες ἔφυγον RP
Mk 14:51	νεανίσκος τις WH Treg NIV ] εἷς τις νεανίσκος RP • συνηκολούθει WH Treg NIV ] ἠκολούθησεν RP • αὐτόν WH Treg NIV ] + οἱ νεανίσκοι RP
Mk 14:52	ἔφυγεν WH Treg NIV ] + ἀπ᾽ αὐτῶν RP
Mk 14:53	συνέρχονται WH NIV ] + αὐτῷ Treg RP
Mk 14:61	οὐκ ἀπεκρίνατο οὐδέν WH Treg NIV ] οὐδὲν ἀπεκρίνατο RP
Mk 14:64	ἔνοχον εἶναι WH Treg NIV ] εἶναι ἔνοχον RP
Mk 14:65	αὐτοῦ τὸ πρόσωπον WH Treg NIV ] τὸ πρόσωπον αὐτοῦ RP • ἔλαβον WH Treg NIV ] ἔβαλλον RP
Mk 14:66	κάτω ἐν τῇ αὐλῇ WH Treg NIV ] ἐν τῇ αὐλῇ κάτω RP
Mk 14:67	ἦσθα τοῦ Ἰησοῦ WH Treg NIV ] Ἰησοῦ ἦσθα RP
Mk 14:68	Οὔτε οἶδα οὔτε ἐπίσταμαι σὺ τί WH Treg NIV ] Οὐκ οἶδα οὐδὲ ἐπίσταμαι τί σὺ RP • καὶ ἀλέκτωρ ἐφώνησεν Treg RP NA ] – WH NIV
Mk 14:69	ἤρξατο πάλιν WH NIV ] πάλιν ἤρξατο Treg RP • παρεστῶσιν WH Treg NIV ] παρεστηκόσιν RP
Mk 14:70	καὶ ἡ λαλιά σου ὁμοιάζει RP ] – WH Treg NIV
Mk 14:72	εὐθὺς WH Treg NIV ] – RP • ὡς WH Treg NIV ] ὃ RP • φωνῆσαι δὶς τρίς με ἀπαρνήσῃ NIV ] δὶς φωνῆσαι τρίς με ἀπαρνήσῃ WH Treg; φωνῆσαι δίς ἀπαρνήσῃ με τρίς RP

Mk 15:1	εὐθὺς WH Treg NIV ] εὐθέως ἐπὶ τὸ RP • παρέδωκαν WH Treg NIV ] + τῷ RP
Mk 15:2	αὐτῷ λέγει WH Treg NIV ] εἶπεν αὐτῷ RP
Mk 15:4	ἐπηρώτα WH Treg NIV ] ἐπηρώτησεν RP • κατηγοροῦσιν WH Treg NIV ] καταμαρτυροῦσιν RP
Mk 15:6	ὃν παρῃτοῦντο WH NIV ] ὅνπερ ᾐτοῦντο Treg RP
Mk 15:7	στασιαστῶν WH Treg NIV ] συστασιαστῶν RP
Mk 15:8	ἀναβὰς WH Treg NIV ] ἀναβοήσας RP • καθὼς WH NIV ] + ἀεὶ Treg RP
Mk 15:12	πάλιν ἀποκριθεὶς ἔλεγεν WH Treg NIV] ἀποκριθεὶς πάλιν εἶπεν RP • θέλετε Treg RP NA ] – WH NIV • ὃν λέγετε WH NIV RP ] – Treg • τὸν WH Treg NIV ] – RP
Mk 15:14	ἐποίησεν κακόν WH Treg NIV ] κακόν ἐποίησεν RP • περισσῶς WH Treg NIV ] περισσοτέρως RP
Mk 15:17	ἐνδιδύσκουσιν WH Treg NIV ] ἐνδύουσιν RP
Mk 15:18	βασιλεῦ WH Treg NIV ] ὁ βασιλεὺς RP
Mk 15:20	τὰ ἴδια Treg RP ] αὐτοῦ WH NIV • σταυρώσωσιν WH NIV RP ] σταυρώσουσιν Treg
Mk 15:22	τὸν WH Treg NIV ] – RP • Γολγοθᾶν WH NIV ] Γολγοθᾶ Treg RP • μεθερμηνευόμενον Treg NIV RP ] μεθερμηνευόμενος WH
Mk 15:23	αὐτῷ WH Treg NIV ] + πιεῖν RP • ὃς WH Treg NIV ] ὁ RP
Mk 15:24	σταυροῦσιν αὐτὸν καὶ WH Treg NIV ] σταυρώσαντες αὐτὸν RP
Mk 15:27	αὐτοῦ WH NIV] + 28 Καὶ ἐπληρώθη ἡ γραφὴ ἡ λέγουσα, Καὶ μετὰ ἀνόμων ἐλογίσθη Treg RP
Mk 15:29	οἰκοδομῶν ἐν τρισὶν ἡμέραις WH NIV ] οἰκοδομῶν τρισὶν ἡμέραις Treg; ἐν τρισὶν ἡμέραις οἰκοδομῶν RP
Mk 15:30	καταβὰς WH Treg NIV ] καὶ κατάβα RP
Mk 15:32	βασιλεὺς WH Treg NIV ] + τοῦ RP • πιστεύσωμεν WH Treg NIV ] + αὐτῷ RP • σὺν WH NIV ] – Treg RP
Mk 15:33	Καὶ γενομένης WH Treg NIV ] Γενομένης δὲ RP
Mk 15:34	ἐνάτῃ ὥρᾳ WH Treg NIV ] ὥρᾳ τῇ ἐνάτῃ RP • μεγάλῃ WH Treg NIV ] + λέγων RP • λεμὰ NIV ] λαμὰ WH Treg;  λιμὰ RP • ἐγκατέλιπές με WH Treg NIV ] με ἐγκατέλιπες RP
Mk 15:35	Ἴδε WH Treg NIV ] Ἰδού RP
Mk 15:36	τις καὶ Treg NIV] τις WH; εἷς καὶ RP • περιθεὶς WH Treg NIV ] + τε RP
Mk 15:39	οὕτως WH NA ] + κράξας Treg NIV RP • οὗτος ὁ ἄνθρωπος WH Treg NIV ] ὁ ἄνθρωπος οὗτος RP • θεοῦ ἦν WH NIV ] ἦν θεοῦ Treg RP
Mk 15:40	αἷς WH NIV ] + ἦν Treg RP • Μαρία Treg NIV RP ] Μαριὰμ WH • ἡ WH Treg NIV ] + τοῦ RP • Ἰωσῆτος WH Treg NIV ] Ἰωσῆ RP
Mk 15:41	αἳ WH NIV ] + καί Treg RP
Mk 15:42	προσάββατον WH NIV RP ] πρὸς σάββατον Treg
Mk 15:43	ἐλθὼν WH Treg NIV ] ἦλθεν RP • ὁ Treg NIV RP ] – WH • τὸν WH Treg NIV ] – RP
Mk 15:44	πάλαι NIV RP ] ἤδη WH Treg
Mk 15:45	πτῶμα WH Treg NIV ] σῶμα RP
Mk 15:46	σινδόνα WH Treg NIV ] + καὶ RP • ἔθηκεν WH Treg NIV ] κατέθηκεν RP • μνημείῳ Treg NIV RP ] μνήματι WH
Mk 15:47	ἡ Ἰωσῆτος WH Treg NIV ] Ἰωσῆ RP • τέθειται WH Treg NIV ] τίθεται RP

Mk 16:1	Μαρία Treg NIV RP ] ἡ Μαρία WH • ἡ τοῦ WH Treg NIV ] – RP
Mk 16:2	τῇ μιᾷ τῶν WH NIV ] μιᾷ τῶν Treg; τῆς μιᾶς RP
Mk 16:3	ἐκ WH NIV RP ] ἀπὸ Treg
Mk 16:4	ἀποκεκύλισται NIV RP ] ἀνακεκύλισται WH Treg
Mk 16:8	⸀γὰρ WH Treg NIV ] δὲ RP • ⸁γάρ WH NA] + 9–20 Treg RP; + Intermediate ending and 9–20 NIV.

Mk 16:9	παρ᾽ ⟦WH⟧ Treg NIV ] ἀφ᾽ RP
Mk 16:14	δὲ ⟦WH⟧ Treg NIV ] – RP • ἐγηγερμένον Treg NIV RP ] + ἐκ νεκρῶν ⟦WH⟧
Mk 16:17	ταῦτα παρακολουθήσει NIV RP ] ἀκολουθήσει ταῦτα ⟦WH⟧ Treg • καιναῖς NIV RP ] – ⟦WH⟧ Treg
Mk 16:18	ὄφεις RP ] καὶ ἐν ταῖς χερσὶν ὄφεις ⟦WH⟧ Treg NIV
Mk 16:19	Ἰησοῦς ⟦WH⟧ Treg NIV ] –RP
Mk 16:20	σημείων ⟦WH⟧ Treg NIV ] + Ἀμήν RP
